variant_id,seed,phase_id,epoch,condition,task_count,closed,closure_rate_bps,operational_debt_auc,cost_units,cost_to_close_units,closure_adjusted_cost_units,validation_failures,parse_failures,retries,unresolved_obligations,attempts,char_budget,latency_ms,active_mutation_ids,active_mutation_count,active_retirement_ids,retirement_count,hard_floor_regression_count,rollback_failures,evidence_gap,rollback_gap
mixed_reversion_only_probe,20260511,phase_d2_mixed_ratio_shift,6,rule_adaptive_control,6,2,3333,16,10762,10762,50762,4,0,0,4,6,1570,31954,[],0,[],0,0,0,4,0
mixed_reversion_only_probe,20260511,phase_d2_mixed_ratio_shift,6,oasg_adaptive_from_strong,6,3,5000,16,9365,9365,39365,3,0,2,3,6,1607,17613,"['mut_schema_keys_only_code_transform_phase_d2_mixed_ratio_shift', 'mut_schema_keys_only_obligation_closure_phase_d2_mixed_ratio_shift']",2,[],0,0,0,3,0
mixed_reversion_only_probe,20260512,phase_d1_mixed_reversion,3,strong_static_calibrated,6,2,3333,20,10754,10754,50754,4,0,2,4,6,1688,30677,[],0,[],0,0,0,4,0
mixed_reversion_only_probe,20260512,phase_d1_mixed_reversion,3,oasg_observe_only_from_strong,6,2,3333,20,10756,10756,50756,4,0,2,4,6,1688,30709,[],0,[],0,0,0,4,0
mixed_reversion_only_probe,20260512,phase_d1_mixed_reversion,3,rule_adaptive_control,6,3,5000,16,9403,9403,39403,3,0,2,3,6,1601,18049,[],0,[],0,0,0,3,0
mixed_reversion_only_probe,20260512,phase_d1_mixed_reversion,3,oasg_adaptive_from_strong,6,2,3333,20,10781,10781,50781,4,0,2,4,6,1688,30940,[],0,[],0,0,0,4,0
mixed_reversion_only_probe,20260512,phase_d1_mixed_reversion,4,strong_static_calibrated,6,2,3333,20,10936,10936,50936,4,0,2,4,6,1692,32471,[],0,[],0,0,0,4,0
mixed_reversion_only_probe,20260512,phase_d1_mixed_reversion,4,oasg_observe_only_from_strong,6,2,3333,20,10936,10936,50936,4,0,2,4,6,1692,32475,[],0,[],0,0,0,4,0
mixed_reversion_only_probe,20260512,phase_d1_mixed_reversion,4,rule_adaptive_control,6,2,3333,17,13754,13754,53754,4,1,0,4,6,1751,60050,[],0,[],0,0,0,4,0
mixed_reversion_only_probe,20260512,phase_d1_mixed_reversion,4,oasg_adaptive_from_strong,6,3,5000,16,9389,9389,39389,3,0,2,3,6,1605,17884,"['mut_schema_keys_only_code_transform_phase_d1_mixed_reversion', 'mut_schema_keys_only_obligation_closure_phase_d1_mixed_reversion']",2,[],0,0,0,3,0
mixed_reversion_only_probe,20260512,phase_d2_mixed_ratio_shift,5,strong_static_calibrated,6,2,3333,20,10716,10716,50716,4,0,2,4,6,1692,30273,[],0,[],0,0,0,4,0
mixed_reversion_only_probe,20260512,phase_d2_mixed_ratio_shift,5,oasg_observe_only_from_strong,6,2,3333,20,10764,10764,50764,4,0,2,4,6,1692,30742,[],0,[],0,0,0,4,0
mixed_reversion_only_probe,20260512,phase_d2_mixed_ratio_shift,5,rule_adaptive_control,6,2,3333,17,12613,12613,52613,4,1,0,4,6,1691,49248,[],0,[],0,0,0,4,0
mixed_reversion_only_probe,20260512,phase_d2_mixed_ratio_shift,5,oasg_adaptive_from_strong,6,3,5000,16,9394,9394,39394,3,0,2,3,6,1605,17903,"['mut_schema_keys_only_code_transform_phase_d2_mixed_ratio_shift', 'mut_schema_keys_only_obligation_closure_phase_d2_mixed_ratio_shift']",2,[],0,0,0,3,0
mixed_reversion_only_probe,20260512,phase_d2_mixed_ratio_shift,6,strong_static_calibrated,6,2,3333,20,11278,11278,51278,4,0,2,4,6,1690,35909,[],0,[],0,0,0,4,0
mixed_reversion_only_probe,20260512,phase_d2_mixed_ratio_shift,6,oasg_observe_only_from_strong,6,2,3333,20,11274,11274,51274,4,0,2,4,6,1690,35875,[],0,[],0,0,0,4,0
mixed_reversion_only_probe,20260512,phase_d2_mixed_ratio_shift,6,rule_adaptive_control,6,2,3333,17,12904,12904,52904,4,1,0,4,6,1700,52053,[],0,[],0,0,0,4,0
mixed_reversion_only_probe,20260512,phase_d2_mixed_ratio_shift,6,oasg_adaptive_from_strong,6,3,5000,16,9502,9502,39502,3,0,2,3,6,1605,18999,"['mut_schema_keys_only_code_transform_phase_d2_mixed_ratio_shift', 'mut_schema_keys_only_obligation_closure_phase_d2_mixed_ratio_shift']",2,[],0,0,0,3,0
mixed_reversion_only_probe,20260513,phase_d1_mixed_reversion,3,strong_static_calibrated,6,2,3333,20,10770,10770,50770,4,0,2,4,6,1664,31089,[],0,[],0,0,0,4,0
mixed_reversion_only_probe,20260513,phase_d1_mixed_reversion,3,oasg_observe_only_from_strong,6,2,3333,20,10787,10787,50787,4,0,2,4,6,1664,31246,[],0,[],0,0,0,4,0
mixed_reversion_only_probe,20260513,phase_d1_mixed_reversion,3,rule_adaptive_control,6,3,5000,16,9376,9376,39376,3,0,2,3,6,1604,17744,[],0,[],0,0,0,3,0
mixed_reversion_only_probe,20260513,phase_d1_mixed_reversion,3,oasg_adaptive_from_strong,6,2,3333,20,10753,10753,50753,4,0,2,4,6,1664,30930,[],0,[],0,0,0,4,0
mixed_reversion_only_probe,20260513,phase_d1_mixed_reversion,4,strong_static_calibrated,6,2,3333,20,11473,11473,51473,4,0,2,4,6,1719,37571,[],0,[],0,0,0,4,0
mixed_reversion_only_probe,20260513,phase_d1_mixed_reversion,4,oasg_observe_only_from_strong,6,2,3333,20,11476,11476,51476,4,0,2,4,6,1719,37583,[],0,[],0,0,0,4,0
mixed_reversion_only_probe,20260513,phase_d1_mixed_reversion,4,rule_adaptive_control,6,2,3333,16,14246,14246,54246,4,0,0,4,6,1957,62915,[],0,[],0,0,0,4,0
mixed_reversion_only_probe,20260513,phase_d1_mixed_reversion,4,oasg_adaptive_from_strong,6,3,5000,16,9619,9619,39619,3,0,2,3,6,1680,19410,['mut_schema_keys_only_obligation_closure_phase_d1_mixed_reversion'],1,[],0,0,0,3,0
mixed_reversion_only_probe,20260513,phase_d2_mixed_ratio_shift,5,strong_static_calibrated,6,2,3333,20,10713,10713,50713,4,0,2,4,6,1692,30243,[],0,[],0,0,0,4,0
mixed_reversion_only_probe,20260513,phase_d2_mixed_ratio_shift,5,oasg_observe_only_from_strong,6,2,3333,20,10746,10746,50746,4,0,2,4,6,1692,30560,[],0,[],0,0,0,4,0
mixed_reversion_only_probe,20260513,phase_d2_mixed_ratio_shift,5,rule_adaptive_control,6,2,3333,16,10945,10945,50945,4,0,0,4,6,1572,33767,[],0,[],0,0,0,4,0
mixed_reversion_only_probe,20260513,phase_d2_mixed_ratio_shift,5,oasg_adaptive_from_strong,6,3,5000,16,9400,9400,39400,3,0,2,3,6,1605,17986,"['mut_schema_keys_only_code_transform_phase_d2_mixed_ratio_shift', 'mut_schema_keys_only_obligation_closure_phase_d2_mixed_ratio_shift']",2,[],0,0,0,3,0
mixed_reversion_only_probe,20260513,phase_d2_mixed_ratio_shift,6,strong_static_calibrated,6,2,3333,20,11287,11287,51287,4,0,2,4,6,1721,35683,[],0,[],0,0,0,4,0
mixed_reversion_only_probe,20260513,phase_d2_mixed_ratio_shift,6,oasg_observe_only_from_strong,6,2,3333,20,11258,11258,51258,4,0,2,4,6,1721,35386,[],0,[],0,0,0,4,0
mixed_reversion_only_probe,20260513,phase_d2_mixed_ratio_shift,6,rule_adaptive_control,6,2,3333,16,10936,10936,50936,4,0,0,4,6,1572,33663,[],0,[],0,0,0,4,0
mixed_reversion_only_probe,20260513,phase_d2_mixed_ratio_shift,6,oasg_adaptive_from_strong,6,3,5000,16,9415,9415,39415,3,0,2,3,6,1605,18122,"['mut_schema_keys_only_code_transform_phase_d2_mixed_ratio_shift', 'mut_schema_keys_only_obligation_closure_phase_d2_mixed_ratio_shift']",2,[],0,0,0,3,0
no_mixed_reversion_ablation,20260509,phase_b_mild_drift,3,strong_static_calibrated,6,2,3333,16,12071,12071,52071,3,2,0,4,6,1573,45004,[],0,[],0,0,0,3,0
no_mixed_reversion_ablation,20260509,phase_b_mild_drift,3,oasg_observe_only_from_strong,6,2,3333,16,12130,12130,52130,3,2,0,4,6,1573,45602,[],0,[],0,0,0,3,0
no_mixed_reversion_ablation,20260509,phase_b_mild_drift,3,rule_adaptive_control,6,3,5000,11,10157,10157,40157,2,1,0,3,6,1561,25994,[],0,[],0,0,0,2,0
no_mixed_reversion_ablation,20260509,phase_b_mild_drift,3,oasg_adaptive_from_strong,6,2,3333,16,12143,12143,52143,3,2,0,4,6,1573,45733,[],0,[],0,0,0,3,0
no_mixed_reversion_ablation,20260509,phase_b_mild_drift,4,strong_static_calibrated,6,2,3333,16,11543,11543,51543,3,2,0,4,6,1568,39781,[],0,[],0,0,0,3,0
no_mixed_reversion_ablation,20260509,phase_b_mild_drift,4,oasg_observe_only_from_strong,6,2,3333,16,11535,11535,51535,3,2,0,4,6,1568,39690,[],0,[],0,0,0,3,0
no_mixed_reversion_ablation,20260509,phase_b_mild_drift,4,rule_adaptive_control,6,3,5000,12,11858,11858,41858,3,0,0,3,6,1554,43066,[],0,[],0,0,0,3,0
no_mixed_reversion_ablation,20260509,phase_b_mild_drift,4,oasg_adaptive_from_strong,6,3,5000,11,10444,10444,40444,2,1,0,3,6,1561,28859,"['mut_schema_keys_only_code_transform_phase_b_mild_drift', 'mut_schema_keys_only_obligation_closure_phase_b_mild_drift']",2,[],0,0,0,2,0
no_mixed_reversion_ablation,20260509,phase_c1_structural_drift,5,strong_static_calibrated,6,3,5000,12,13040,13040,43040,3,0,0,3,6,1830,52123,[],0,[],0,0,0,3,0
no_mixed_reversion_ablation,20260509,phase_c1_structural_drift,5,oasg_observe_only_from_strong,6,3,5000,12,13080,13080,43080,3,0,0,3,6,1830,52534,[],0,[],0,0,0,3,0
no_mixed_reversion_ablation,20260509,phase_c1_structural_drift,5,rule_adaptive_control,6,2,3333,16,13953,13953,53953,4,0,0,4,6,1875,60816,[],0,[],0,0,0,4,0
no_mixed_reversion_ablation,20260509,phase_c1_structural_drift,5,oasg_adaptive_from_strong,6,3,5000,12,12788,12788,42788,3,0,0,3,6,1901,48888,"['mut_schema_keys_only_obligation_closure_phase_c1_structural_drift', 'mut_strict_json_minimal_code_transform_phase_c1_structural_drift']",2,[],0,0,0,3,0
no_mixed_reversion_ablation,20260509,phase_c1_structural_drift,6,strong_static_calibrated,6,2,3333,16,13305,13305,53305,4,0,0,4,6,1823,54854,[],0,[],0,0,0,4,0
no_mixed_reversion_ablation,20260509,phase_c1_structural_drift,6,oasg_observe_only_from_strong,6,2,3333,16,13352,13352,53352,4,0,0,4,6,1823,55309,[],0,[],0,0,0,4,0
no_mixed_reversion_ablation,20260509,phase_c1_structural_drift,6,rule_adaptive_control,6,2,3333,16,13389,13389,53389,4,0,0,4,6,1883,55086,[],0,[],0,0,0,4,0
no_mixed_reversion_ablation,20260509,phase_c1_structural_drift,6,oasg_adaptive_from_strong,6,3,5000,12,12071,12071,42071,3,0,0,3,6,1851,42223,"['mut_schema_keys_only_code_transform_phase_c1_structural_drift', 'mut_schema_keys_only_obligation_closure_phase_c1_structural_drift']",2,[],0,0,0,3,0
no_mixed_reversion_ablation,20260509,phase_c2_structural_surface_shift,7,strong_static_calibrated,6,3,5000,12,13252,13252,43252,3,0,0,3,6,1812,54436,[],0,[],0,0,0,3,0
no_mixed_reversion_ablation,20260509,phase_c2_structural_surface_shift,7,oasg_observe_only_from_strong,6,3,5000,12,13230,13230,43230,3,0,0,3,6,1812,54210,[],0,[],0,0,0,3,0
no_mixed_reversion_ablation,20260509,phase_c2_structural_surface_shift,7,rule_adaptive_control,6,2,3333,16,13382,13382,53382,4,0,0,4,6,1839,55461,[],0,[],0,0,0,4,0
no_mixed_reversion_ablation,20260509,phase_c2_structural_surface_shift,7,oasg_adaptive_from_strong,6,3,5000,12,12531,12531,42531,3,0,0,3,6,1714,48206,"['mut_policy_tightening_obligation_closure_phase_c2_structural_surface_shift', 'mut_schema_keys_only_code_transform_phase_c2_structural_surface_shift']",2,['mut_policy_tightening_obligation_closure_phase_c2_structural_surface_shift'],1,0,0,3,0
no_mixed_reversion_ablation,20260509,phase_c2_structural_surface_shift,8,strong_static_calibrated,6,3,5000,12,12661,12661,42661,3,0,0,3,6,1823,48417,[],0,[],0,0,0,3,0
no_mixed_reversion_ablation,20260509,phase_c2_structural_surface_shift,8,oasg_observe_only_from_strong,6,3,5000,12,12657,12657,42657,3,0,0,3,6,1823,48357,[],0,[],0,0,0,3,0
no_mixed_reversion_ablation,20260509,phase_c2_structural_surface_shift,8,rule_adaptive_control,6,2,3333,16,12835,12835,52835,4,0,0,4,6,1840,49965,[],0,[],0,0,0,4,0
no_mixed_reversion_ablation,20260509,phase_c2_structural_surface_shift,8,oasg_adaptive_from_strong,6,3,5000,12,11926,11926,41926,3,0,0,3,6,1856,40724,"['mut_schema_keys_only_code_transform_phase_c2_structural_surface_shift', 'mut_schema_keys_only_obligation_closure_phase_c2_structural_surface_shift']",2,[],0,0,0,3,0
no_mixed_reversion_ablation,20260510,phase_b_mild_drift,3,strong_static_calibrated,6,2,3333,16,11857,11857,51857,3,2,0,4,6,1570,42884,[],0,[],0,0,0,3,0
no_mixed_reversion_ablation,20260510,phase_b_mild_drift,3,oasg_observe_only_from_strong,6,2,3333,16,11875,11875,51875,3,2,0,4,6,1570,43081,[],0,[],0,0,0,3,0
no_mixed_reversion_ablation,20260510,phase_b_mild_drift,3,rule_adaptive_control,6,3,5000,11,10223,10223,40223,2,1,0,3,6,1565,26593,[],0,[],0,0,0,2,0
no_mixed_reversion_ablation,20260510,phase_b_mild_drift,3,oasg_adaptive_from_strong,6,2,3333,16,11988,11988,51988,3,2,0,4,6,1570,44204,[],0,[],0,0,0,3,0
no_mixed_reversion_ablation,20260510,phase_b_mild_drift,4,strong_static_calibrated,6,2,3333,16,11175,11175,51175,3,2,0,4,6,1569,36084,[],0,[],0,0,0,3,0
no_mixed_reversion_ablation,20260510,phase_b_mild_drift,4,oasg_observe_only_from_strong,6,2,3333,16,11291,11291,51291,3,2,0,4,6,1569,37239,[],0,[],0,0,0,3,0
no_mixed_reversion_ablation,20260510,phase_b_mild_drift,4,rule_adaptive_control,6,3,5000,12,12068,12068,42068,3,0,0,3,6,1558,45132,[],0,[],0,0,0,3,0
no_mixed_reversion_ablation,20260510,phase_b_mild_drift,4,oasg_adaptive_from_strong,6,3,5000,11,10448,10448,40448,2,1,0,3,6,1569,28820,"['mut_schema_keys_only_code_transform_phase_b_mild_drift', 'mut_schema_keys_only_obligation_closure_phase_b_mild_drift']",2,[],0,0,0,2,0
no_mixed_reversion_ablation,20260510,phase_c1_structural_drift,5,strong_static_calibrated,6,3,5000,12,13167,13167,43167,3,0,0,3,6,1812,53585,[],0,[],0,0,0,3,0
no_mixed_reversion_ablation,20260510,phase_c1_structural_drift,5,oasg_observe_only_from_strong,6,3,5000,12,13345,13345,43345,3,0,0,3,6,1812,55347,[],0,[],0,0,0,3,0
no_mixed_reversion_ablation,20260510,phase_c1_structural_drift,5,rule_adaptive_control,6,2,3333,16,13320,13320,53320,4,0,0,4,6,1843,54802,[],0,[],0,0,0,4,0
no_mixed_reversion_ablation,20260510,phase_c1_structural_drift,5,oasg_adaptive_from_strong,6,3,5000,12,12936,12936,42936,3,0,0,3,6,1897,50405,"['mut_schema_keys_only_obligation_closure_phase_c1_structural_drift', 'mut_strict_json_minimal_code_transform_phase_c1_structural_drift']",2,[],0,0,0,3,0
no_mixed_reversion_ablation,20260510,phase_c1_structural_drift,6,strong_static_calibrated,6,3,5000,12,12712,12712,42712,3,0,0,3,6,1778,49371,[],0,[],0,0,0,3,0
no_mixed_reversion_ablation,20260510,phase_c1_structural_drift,6,oasg_observe_only_from_strong,6,3,5000,12,12904,12904,42904,3,0,0,3,6,1778,51282,[],0,[],0,0,0,3,0
no_mixed_reversion_ablation,20260510,phase_c1_structural_drift,6,rule_adaptive_control,6,2,3333,16,13882,13882,53882,4,0,0,4,6,1838,60470,[],0,[],0,0,0,4,0
no_mixed_reversion_ablation,20260510,phase_c1_structural_drift,6,oasg_adaptive_from_strong,6,3,5000,12,12301,12301,42301,3,0,0,3,6,1814,44900,"['mut_schema_keys_only_code_transform_phase_c1_structural_drift', 'mut_schema_keys_only_obligation_closure_phase_c1_structural_drift']",2,[],0,0,0,3,0
no_mixed_reversion_ablation,20260510,phase_c2_structural_surface_shift,7,strong_static_calibrated,6,3,5000,12,12211,12211,42211,3,0,0,3,6,1785,44289,[],0,[],0,0,0,3,0
no_mixed_reversion_ablation,20260510,phase_c2_structural_surface_shift,7,oasg_observe_only_from_strong,6,3,5000,12,12351,12351,42351,3,0,0,3,6,1785,45679,[],0,[],0,0,0,3,0
no_mixed_reversion_ablation,20260510,phase_c2_structural_surface_shift,7,rule_adaptive_control,6,2,3333,16,12898,12898,52898,4,0,0,4,6,1841,50600,[],0,[],0,0,0,4,0
no_mixed_reversion_ablation,20260510,phase_c2_structural_surface_shift,7,oasg_adaptive_from_strong,6,3,5000,12,11838,11838,41838,3,0,0,3,6,1817,40232,"['mut_schema_keys_only_code_transform_phase_c2_structural_surface_shift', 'mut_schema_keys_only_obligation_closure_phase_c2_structural_surface_shift']",2,[],0,0,0,3,0
no_mixed_reversion_ablation,20260510,phase_c2_structural_surface_shift,8,strong_static_calibrated,6,3,5000,12,12758,12758,42758,3,0,0,3,6,1813,49482,[],0,[],0,0,0,3,0
no_mixed_reversion_ablation,20260510,phase_c2_structural_surface_shift,8,oasg_observe_only_from_strong,6,3,5000,12,12877,12877,42877,3,0,0,3,6,1813,50665,[],0,[],0,0,0,3,0
no_mixed_reversion_ablation,20260510,phase_c2_structural_surface_shift,8,rule_adaptive_control,6,2,3333,16,13372,13372,53372,4,0,0,4,6,1888,54865,[],0,[],0,0,0,4,0
no_mixed_reversion_ablation,20260510,phase_c2_structural_surface_shift,8,oasg_adaptive_from_strong,6,3,5000,12,11998,11998,41998,3,0,0,3,6,1856,41446,"['mut_schema_keys_only_code_transform_phase_c2_structural_surface_shift', 'mut_schema_keys_only_obligation_closure_phase_c2_structural_surface_shift']",2,[],0,0,0,3,0
no_mixed_reversion_ablation,20260511,phase_b_mild_drift,3,strong_static_calibrated,6,2,3333,16,11365,11365,51365,3,2,0,4,6,1565,38026,[],0,[],0,0,0,3,0
no_mixed_reversion_ablation,20260511,phase_b_mild_drift,3,oasg_observe_only_from_strong,6,2,3333,16,11291,11291,51291,3,2,0,4,6,1565,37286,[],0,[],0,0,0,3,0
no_mixed_reversion_ablation,20260511,phase_b_mild_drift,3,rule_adaptive_control,6,3,5000,11,10094,10094,40094,2,1,0,3,6,1558,25378,[],0,[],0,0,0,2,0
no_mixed_reversion_ablation,20260511,phase_b_mild_drift,3,oasg_adaptive_from_strong,6,2,3333,16,11322,11322,51322,3,2,0,4,6,1565,37598,[],0,[],0,0,0,3,0
no_mixed_reversion_ablation,20260511,phase_b_mild_drift,4,strong_static_calibrated,6,2,3333,16,11333,11333,51333,3,2,0,4,6,1565,37711,[],0,[],0,0,0,3,0
no_mixed_reversion_ablation,20260511,phase_b_mild_drift,4,oasg_observe_only_from_strong,6,2,3333,16,11309,11309,51309,3,2,0,4,6,1565,37463,[],0,[],0,0,0,3,0
no_mixed_reversion_ablation,20260511,phase_b_mild_drift,4,rule_adaptive_control,6,3,5000,12,11949,11949,41949,3,0,0,3,6,1711,42405,[],0,[],0,0,0,3,0
no_mixed_reversion_ablation,20260511,phase_b_mild_drift,4,oasg_adaptive_from_strong,6,3,5000,11,10547,10547,40547,2,1,0,3,6,1568,29816,"['mut_schema_keys_only_code_transform_phase_b_mild_drift', 'mut_schema_keys_only_obligation_closure_phase_b_mild_drift']",2,[],0,0,0,2,0
no_mixed_reversion_ablation,20260511,phase_c1_structural_drift,5,strong_static_calibrated,6,3,5000,12,13707,13707,43707,3,0,0,3,6,1808,59020,[],0,[],0,0,0,3,0
no_mixed_reversion_ablation,20260511,phase_c1_structural_drift,5,oasg_observe_only_from_strong,6,3,5000,12,13725,13725,43725,3,0,0,3,6,1808,59200,[],0,[],0,0,0,3,0
no_mixed_reversion_ablation,20260511,phase_c1_structural_drift,5,rule_adaptive_control,6,2,3333,16,13842,13842,53842,4,0,0,4,6,1843,60015,[],0,[],0,0,0,4,0
no_mixed_reversion_ablation,20260511,phase_c1_structural_drift,5,oasg_adaptive_from_strong,6,3,5000,12,12987,12987,42987,3,0,0,3,6,1876,51132,"['mut_schema_keys_only_obligation_closure_phase_c1_structural_drift', 'mut_strict_json_minimal_code_transform_phase_c1_structural_drift']",2,[],0,0,0,3,0
no_mixed_reversion_ablation,20260511,phase_c1_structural_drift,6,strong_static_calibrated,6,3,5000,12,13143,13143,43143,3,0,0,3,6,1818,53282,[],0,[],0,0,0,3,0
no_mixed_reversion_ablation,20260511,phase_c1_structural_drift,6,oasg_observe_only_from_strong,6,3,5000,12,12964,12964,42964,3,0,0,3,6,1818,51480,[],0,[],0,0,0,3,0
no_mixed_reversion_ablation,20260511,phase_c1_structural_drift,6,rule_adaptive_control,6,2,3333,16,13142,13142,53142,4,0,0,4,6,1840,53053,[],0,[],0,0,0,4,0
no_mixed_reversion_ablation,20260511,phase_c1_structural_drift,6,oasg_adaptive_from_strong,6,3,5000,12,12249,12249,42249,3,0,0,3,6,1856,43951,"['mut_schema_keys_only_code_transform_phase_c1_structural_drift', 'mut_schema_keys_only_obligation_closure_phase_c1_structural_drift']",2,[],0,0,0,3,0
no_mixed_reversion_ablation,20260511,phase_c2_structural_surface_shift,7,strong_static_calibrated,6,3,5000,12,12934,12934,42934,3,0,0,3,6,1823,51135,[],0,[],0,0,0,3,0
no_mixed_reversion_ablation,20260511,phase_c2_structural_surface_shift,7,oasg_observe_only_from_strong,6,3,5000,12,12997,12997,42997,3,0,0,3,6,1823,51771,[],0,[],0,0,0,3,0
no_mixed_reversion_ablation,20260511,phase_c2_structural_surface_shift,7,rule_adaptive_control,6,2,3333,16,13806,13806,53806,4,0,0,4,6,1879,59299,[],0,[],0,0,0,4,0
no_mixed_reversion_ablation,20260511,phase_c2_structural_surface_shift,7,oasg_adaptive_from_strong,6,3,5000,12,12674,12674,42674,3,0,0,3,6,1744,49328,"['mut_policy_tightening_obligation_closure_phase_c2_structural_surface_shift', 'mut_schema_keys_only_code_transform_phase_c2_structural_surface_shift']",2,['mut_policy_tightening_obligation_closure_phase_c2_structural_surface_shift'],1,0,0,3,0
no_mixed_reversion_ablation,20260511,phase_c2_structural_surface_shift,8,strong_static_calibrated,6,3,5000,12,13115,13115,43115,3,0,0,3,6,1810,53074,[],0,[],0,0,0,3,0
no_mixed_reversion_ablation,20260511,phase_c2_structural_surface_shift,8,oasg_observe_only_from_strong,6,3,5000,12,13082,13082,43082,3,0,0,3,6,1810,52745,[],0,[],0,0,0,3,0
no_mixed_reversion_ablation,20260511,phase_c2_structural_surface_shift,8,rule_adaptive_control,6,2,3333,16,13573,13573,53573,4,0,0,4,6,1885,56902,[],0,[],0,0,0,4,0
no_mixed_reversion_ablation,20260511,phase_c2_structural_surface_shift,8,oasg_adaptive_from_strong,6,3,5000,12,12223,12223,42223,3,0,0,3,6,1853,43734,"['mut_schema_keys_only_code_transform_phase_c2_structural_surface_shift', 'mut_schema_keys_only_obligation_closure_phase_c2_structural_surface_shift']",2,[],0,0,0,3,0
no_mixed_reversion_ablation,20260512,phase_b_mild_drift,3,strong_static_calibrated,6,2,3333,16,11955,11955,51955,3,2,0,4,6,1573,43837,[],0,[],0,0,0,3,0
no_mixed_reversion_ablation,20260512,phase_b_mild_drift,3,oasg_observe_only_from_strong,6,2,3333,16,11979,11979,51979,3,2,0,4,6,1573,44081,[],0,[],0,0,0,3,0
no_mixed_reversion_ablation,20260512,phase_b_mild_drift,3,rule_adaptive_control,6,3,5000,11,10094,10094,40094,2,1,0,3,6,1568,25287,[],0,[],0,0,0,2,0
no_mixed_reversion_ablation,20260512,phase_b_mild_drift,3,oasg_adaptive_from_strong,6,2,3333,16,11884,11884,51884,3,2,0,4,6,1573,43136,[],0,[],0,0,0,3,0
no_mixed_reversion_ablation,20260512,phase_b_mild_drift,4,strong_static_calibrated,6,2,3333,16,11508,11508,51508,3,2,0,4,6,1567,39422,[],0,[],0,0,0,3,0
no_mixed_reversion_ablation,20260512,phase_b_mild_drift,4,oasg_observe_only_from_strong,6,2,3333,16,11533,11533,51533,3,2,0,4,6,1567,39704,[],0,[],0,0,0,3,0
no_mixed_reversion_ablation,20260512,phase_b_mild_drift,4,rule_adaptive_control,6,3,5000,12,12156,12156,42156,3,0,0,3,6,1713,44450,[],0,[],0,0,0,3,0
no_mixed_reversion_ablation,20260512,phase_b_mild_drift,4,oasg_adaptive_from_strong,6,3,5000,11,10655,10655,40655,2,1,0,3,6,1569,30882,"['mut_schema_keys_only_code_transform_phase_b_mild_drift', 'mut_schema_keys_only_obligation_closure_phase_b_mild_drift']",2,[],0,0,0,2,0
no_mixed_reversion_ablation,20260512,phase_c1_structural_drift,5,strong_static_calibrated,6,3,5000,12,12789,12789,42789,3,0,0,3,6,1820,49721,[],0,[],0,0,0,3,0
no_mixed_reversion_ablation,20260512,phase_c1_structural_drift,5,oasg_observe_only_from_strong,6,3,5000,12,12829,12829,42829,3,0,0,3,6,1820,50127,[],0,[],0,0,0,3,0
no_mixed_reversion_ablation,20260512,phase_c1_structural_drift,5,rule_adaptive_control,6,2,3333,16,13600,13600,53600,4,0,0,4,6,1838,57648,[],0,[],0,0,0,4,0
no_mixed_reversion_ablation,20260512,phase_c1_structural_drift,5,oasg_adaptive_from_strong,6,3,5000,12,12588,12588,42588,3,0,0,3,6,1891,46997,"['mut_schema_keys_only_obligation_closure_phase_c1_structural_drift', 'mut_strict_json_minimal_code_transform_phase_c1_structural_drift']",2,[],0,0,0,3,0
no_mixed_reversion_ablation,20260512,phase_c1_structural_drift,6,strong_static_calibrated,6,3,5000,12,13140,13140,43140,3,0,0,3,6,1820,53229,[],0,[],0,0,0,3,0
no_mixed_reversion_ablation,20260512,phase_c1_structural_drift,6,oasg_observe_only_from_strong,6,3,5000,12,13188,13188,43188,3,0,0,3,6,1820,53716,[],0,[],0,0,0,3,0
no_mixed_reversion_ablation,20260512,phase_c1_structural_drift,6,rule_adaptive_control,6,2,3333,16,13858,13858,53858,4,0,0,4,6,1838,60219,[],0,[],0,0,0,4,0
no_mixed_reversion_ablation,20260512,phase_c1_structural_drift,6,oasg_adaptive_from_strong,6,3,5000,12,12831,12831,42831,3,0,0,3,6,1742,50928,"['mut_policy_tightening_obligation_closure_phase_c1_structural_drift', 'mut_schema_keys_only_code_transform_phase_c1_structural_drift']",2,['mut_policy_tightening_obligation_closure_phase_c1_structural_drift'],1,0,0,3,0
no_mixed_reversion_ablation,20260512,phase_c2_structural_surface_shift,7,strong_static_calibrated,6,3,5000,12,13202,13202,43202,3,0,0,3,6,1813,53918,[],0,[],0,0,0,3,0
no_mixed_reversion_ablation,20260512,phase_c2_structural_surface_shift,7,oasg_observe_only_from_strong,6,3,5000,12,13277,13277,43277,3,0,0,3,6,1813,54670,[],0,[],0,0,0,3,0
no_mixed_reversion_ablation,20260512,phase_c2_structural_surface_shift,7,rule_adaptive_control,6,2,3333,16,13533,13533,53533,4,0,0,4,6,1848,56877,[],0,[],0,0,0,4,0
no_mixed_reversion_ablation,20260512,phase_c2_structural_surface_shift,7,oasg_adaptive_from_strong,6,3,5000,12,12378,12378,42378,3,0,0,3,6,1856,45253,"['mut_schema_keys_only_code_transform_phase_c2_structural_surface_shift', 'mut_schema_keys_only_obligation_closure_phase_c2_structural_surface_shift']",2,[],0,0,0,3,0
no_mixed_reversion_ablation,20260512,phase_c2_structural_surface_shift,8,strong_static_calibrated,6,3,5000,12,13058,13058,43058,3,0,0,3,6,1813,52481,[],0,[],0,0,0,3,0
